"date","price","source"
"2023-07-26","106.31","Petrol Price 2020-2026.xlsx"
"2023-07-27","106.31","Petrol Price 2020-2026.xlsx"
"2023-07-28","106.31","Petrol Price 2020-2026.xlsx"
"2023-07-29","106.31","Petrol Price 2020-2026.xlsx"
"2023-07-30","106.31","Petrol Price 2020-2026.xlsx"
"2023-07-31","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-01","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-02","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-03","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-04","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-05","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-06","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-07","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-08","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-09","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-10","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-11","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-12","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-13","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-14","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-15","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-16","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-17","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-18","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-19","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-20","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-21","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-22","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-23","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-24","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-25","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-26","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-27","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-28","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-29","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-30","106.31","Petrol Price 2020-2026.xlsx"
"2023-08-31","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-01","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-02","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-03","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-04","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-05","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-06","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-07","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-08","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-09","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-10","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-11","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-12","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-13","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-14","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-15","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-16","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-17","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-18","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-19","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-20","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-21","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-22","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-23","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-24","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-25","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-26","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-27","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-28","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-29","106.31","Petrol Price 2020-2026.xlsx"
"2023-09-30","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-01","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-02","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-03","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-04","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-05","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-06","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-07","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-08","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-09","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-10","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-11","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-12","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-13","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-14","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-15","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-16","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-17","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-18","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-19","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-20","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-21","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-22","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-23","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-24","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-25","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-26","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-27","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-28","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-29","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-30","106.31","Petrol Price 2020-2026.xlsx"
"2023-10-31","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-01","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-02","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-03","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-04","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-05","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-06","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-07","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-08","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-09","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-10","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-11","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-12","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-13","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-14","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-15","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-16","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-17","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-18","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-19","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-20","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-21","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-22","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-23","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-24","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-25","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-26","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-27","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-28","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-29","106.31","Petrol Price 2020-2026.xlsx"
"2023-11-30","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-01","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-02","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-03","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-04","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-05","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-06","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-07","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-08","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-09","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-10","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-11","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-12","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-13","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-14","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-15","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-16","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-17","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-18","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-19","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-20","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-21","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-22","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-23","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-24","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-25","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-26","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-27","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-28","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-29","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-30","106.31","Petrol Price 2020-2026.xlsx"
"2023-12-31","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-01","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-02","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-03","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-04","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-05","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-06","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-07","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-08","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-09","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-10","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-11","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-12","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-13","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-14","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-15","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-16","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-17","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-18","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-19","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-20","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-21","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-22","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-23","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-24","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-25","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-26","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-27","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-28","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-29","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-30","106.31","Petrol Price 2020-2026.xlsx"
"2024-01-31","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-01","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-02","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-03","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-04","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-05","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-06","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-07","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-08","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-09","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-10","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-11","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-12","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-13","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-14","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-15","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-16","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-17","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-18","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-19","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-20","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-21","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-22","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-23","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-24","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-25","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-26","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-27","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-28","106.31","Petrol Price 2020-2026.xlsx"
"2024-02-29","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-01","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-02","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-03","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-04","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-05","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-06","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-07","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-08","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-09","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-10","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-11","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-12","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-13","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-14","106.31","Petrol Price 2020-2026.xlsx"
"2024-03-15","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-16","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-17","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-18","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-19","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-20","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-21","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-22","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-23","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-24","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-25","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-26","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-27","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-28","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-29","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-30","104.21","Petrol Price 2020-2026.xlsx"
"2024-03-31","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-01","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-02","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-03","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-04","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-05","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-06","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-07","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-08","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-09","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-10","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-11","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-12","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-13","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-14","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-15","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-16","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-17","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-18","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-19","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-20","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-21","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-22","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-23","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-24","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-25","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-26","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-27","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-28","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-29","104.21","Petrol Price 2020-2026.xlsx"
"2024-04-30","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-01","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-02","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-03","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-04","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-05","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-06","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-07","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-08","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-09","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-10","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-11","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-12","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-13","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-14","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-15","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-16","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-17","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-18","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-19","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-20","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-21","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-22","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-23","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-24","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-25","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-26","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-27","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-28","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-29","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-30","104.21","Petrol Price 2020-2026.xlsx"
"2024-05-31","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-01","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-02","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-03","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-04","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-05","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-06","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-07","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-08","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-09","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-10","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-11","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-12","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-13","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-14","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-15","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-16","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-17","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-18","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-19","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-20","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-21","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-22","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-23","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-24","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-25","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-26","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-27","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-28","104.21","Petrol Price 2020-2026.xlsx"
"2024-06-29","103.44","Petrol Price 2020-2026.xlsx"
"2024-06-30","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-01","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-02","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-03","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-04","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-05","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-06","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-07","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-08","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-09","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-10","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-11","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-12","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-13","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-14","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-15","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-16","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-17","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-18","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-19","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-20","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-21","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-22","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-23","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-24","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-25","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-26","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-27","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-28","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-29","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-30","103.44","Petrol Price 2020-2026.xlsx"
"2024-07-31","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-01","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-02","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-03","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-04","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-05","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-06","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-07","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-08","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-09","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-10","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-11","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-12","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-13","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-14","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-15","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-16","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-17","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-18","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-19","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-20","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-21","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-22","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-23","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-24","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-25","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-26","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-27","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-28","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-29","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-30","103.44","Petrol Price 2020-2026.xlsx"
"2024-08-31","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-01","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-02","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-03","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-04","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-05","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-06","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-07","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-08","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-09","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-10","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-11","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-12","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-13","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-14","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-15","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-16","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-17","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-18","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-19","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-20","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-21","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-22","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-23","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-24","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-25","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-26","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-27","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-28","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-29","103.44","Petrol Price 2020-2026.xlsx"
"2024-09-30","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-01","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-02","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-03","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-04","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-05","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-06","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-07","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-08","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-09","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-10","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-11","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-12","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-13","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-14","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-15","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-16","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-17","103.44","Petrol Price 2020-2026.xlsx"
"2024-10-18","103.44","Petrol Price 2020-2026.xlsx"
